h_values,n_values,th_values,ta_values,c_values,avg_weight,std_dev,average_os,range_community,n_communities,modularity
0.1,0.1,0.3,0.3,0.03,75.33899408695281,18.556739756643577,29.9323273756885,21.604364954283344,4,0.028706332795089072
0.1,0.3,0.01,0.01,0.03,76.96211001154575,8.981844220695073,25.34143294403366,16.376824075648187,4,0.02805691744702097
0.1,0.3,0.01,0.03,0.03,78.50971325600848,21.835366124345853,33.07149251759035,24.292142883975174,3,0.02758676413177416
0.1,0.3,0.01,0.1,0.03,79.89791104046157,7.662252725224971,25.47671970316753,17.4376255957039,4,0.02676517437997277
0.1,0.3,0.01,0.3,0.03,80.63984837392054,10.403765707628345,27.103509307844895,23.50408610609975,4,0.026424424842657696
0.1,0.3,0.03,0.01,0.03,82.36373908718436,14.816861877230906,29.18838302019038,20.961465538724877,4,0.02531801825600464
0.1,0.3,0.03,0.03,0.03,84.0042986846473,2.8336542668002385,18.461448249756906,11.277003845874868,3,0.024239934246368465
0.1,0.3,0.03,0.1,0.03,85.29465367621401,97.72357899472408,48.404252801902786,39.74445142535018,4,0.024680316164101226
0.1,0.3,0.03,0.3,0.03,86.10218257460937,8.662000698153882,24.745040100830394,15.744719671348378,4,0.024178083980729112
0.1,0.3,0.1,0.01,0.03,87.8257972111899,8.760755695634373,25.7716916943183,16.82593688033431,4,0.023656883212297558
0.1,0.3,0.1,0.03,0.03,89.40478412413266,47.80727743975669,41.81078201873426,32.99279089023929,4,0.02316541441153301
0.1,0.3,0.1,0.1,0.03,90.82531061655884,19.373150354166338,30.66232137061706,28.130050077088725,4,0.022573896962509922
0.1,0.3,0.1,0.3,0.03,91.69092553385516,44.435183570540524,39.93336160658868,31.131100022296685,4,0.021959589768122366
0.1,0.3,0.3,0.01,0.03,93.56006470763619,12.777578642208512,28.42562043542221,19.76858380586536,4,0.021764152927286826
0.1,0.3,0.3,0.03,0.03,95.29239414336908,14.664349086003083,29.234666150476674,25.321711666444266,4,0.02084689406537621
0.1,0.3,0.3,0.1,0.03,96.8744096296989,83.42916672949336,46.84564546710676,37.608001396890074,4,0.020866452469141213
0.1,0.3,0.3,0.3,0.03,97.77837042862853,13.529031274765716,28.922857683641066,25.947835895165582,4,0.02066054187035305
0.3,0.01,0.01,0.01,0.03,93.52434070272581,37.794687022023915,38.44618237119229,29.794872930196455,3,0.020895292201624588
0.3,0.01,0.01,0.03,0.03,89.19924004643424,18.13383132555882,30.437248586905536,21.531508191280782,4,0.02343406515450619
0.3,0.01,0.01,0.1,0.03,84.89526270652198,41.79139375143186,40.034258724794846,31.710856075264253,4,0.02521031045325528
0.3,0.01,0.01,0.3,0.03,80.54453080883921,10.179504813083504,26.8844649376285,18.6864457495139,4,0.030093592737962603
0.3,0.01,0.03,0.01,0.03,76.52566224237518,22.91606190323764,33.21374984116201,25.517448940559646,3,0.03606675221730403
0.3,0.01,0.03,0.03,0.03,72.48568052522073,20.691768584004713,30.7022820329772,27.578025536183976,4,0.038317902085160005
0.3,0.01,0.03,0.1,0.03,68.51304442076771,2.340021444093294,20.103065070381422,11.623839801666946,3,0.04909854546074189
0.3,0.01,0.03,0.3,0.03,64.75848219805027,436.0684831461239,79.01774735068263,70.85978663508095,3,0.05327224261433079
0.3,0.01,0.1,0.01,0.03,61.19332439390264,828.131299597136,96.42693056071954,88.25909422409418,3,0.059183567852047855
0.3,0.01,0.1,0.03,0.03,57.907297302060876,6.063196505840577,17.539486461016853,43.85375406247313,3,0.06144866733030481
0.3,0.01,0.1,0.1,0.03,54.85658076153302,778.4572407734072,94.86878707676465,86.82262588960387,3,0.06620545655859704
0.3,0.01,0.1,0.3,0.03,51.56996444558487,5.5712760879926835,22.69004353242999,14.095340766360414,3,0.06918094015899418
0.3,0.01,0.3,0.01,0.03,48.98426794552687,335.0655468169905,71.83278255712524,63.44304532033708,3,0.07245255623485473
0.3,0.01,0.3,0.03,0.03,46.101987312388424,1.9713741059608554,15.837056135424994,6.843818721698016,2,0.07494315874316707
0.3,0.01,0.3,0.1,0.03,43.32999920003868,8.033541084672699,20.588736423871733,47.07559465650972,3,0.07548974651809706
0.3,0.01,0.3,0.3,0.03,40.85296573533221,27.562593458630396,34.58385726945836,26.3717507909167,4,0.07269982508470926
0.3,0.03,0.01,0.01,0.03,37.95384122079723,10.312592435428126,26.703692224836548,22.650545091428185,4,0.07270719710396603
0.3,0.03,0.01,0.03,0.03,35.15591640011385,2.4988344513971357,18.606578113252223,12.161373584982302,3,0.07712203968184587
0.3,0.03,0.01,0.1,0.03,32.46905180972281,42.81977897717873,37.51416832897051,47.48391147074379,4,0.07866061580421843
0.3,0.03,0.01,0.3,0.03,29.988571067827,10.931753752210945,27.482312696699328,26.23524149589874,5,0.07610683084585995
0.3,0.03,0.03,0.01,0.03,27.656411802977125,3.844907187673454,21.54261988709735,12.964730295958157,4,0.0812434758215933
0.3,0.03,0.03,0.03,0.03,25.38720729382959,4.03233493936092,20.7278043517504,18.200995647503852,3,0.08785124800286491
0.3,0.03,0.03,0.1,0.03,23.2872341186496,17.37992266429641,30.401468725830043,24.84461707686596,5,0.09121632446772418
0.3,0.03,0.03,0.3,0.03,21.278610588364817,83.8048832533932,48.82941160965763,41.289911308449405,4,0.10461720766294287
0.3,0.03,0.1,0.01,0.03,19.577863347168634,37.58520418170681,38.11341160606683,29.280796716418024,4,0.11491105258146535
0.3,0.03,0.1,0.03,0.03,17.9547881337161,28.212847029663376,34.96706451848806,27.24193835725315,4,0.11262491935582511
0.3,0.03,0.1,0.1,0.03,16.553103252364323,17.27125858857644,29.210901994942006,21.568381782723776,4,0.11832389153732317
0.3,0.03,0.1,0.3,0.03,15.257639848718084,379.7211761017912,73.6001181788457,66.07640224001989,4,0.12497699319298013
0.3,0.03,0.3,0.01,0.03,14.346061185264823,48.04604703642072,37.09489417153151,29.550995785703517,4,0.12760884825074983
0.3,0.03,0.3,0.03,0.03,13.516862427769263,9.192580113412486,23.00696819322334,16.221742322283603,4,0.13620959436014266
0.3,0.03,0.3,0.1,0.03,12.670501478386006,38.84060068900169,35.262980684817784,27.777618327681328,4,0.12847981941506334
0.3,0.03,0.3,0.3,0.03,11.741675047901193,24.442959647583066,27.67910290108097,21.39081818264372,5,0.13425193111851058
0.3,0.1,0.01,0.01,0.03,11.23396850136945,12.62333783946699,23.294349278784498,17.80821008538625,4,0.13602391460128446
0.3,0.1,0.01,0.03,0.03,10.653605061835862,7.5978517388297835,18.185598826878824,13.102932059246623,4,0.1355098425016793
0.3,0.1,0.01,0.1,0.03,10.03966351276038,13.719011359290809,22.485037732632282,17.900796105273923,4,0.14235723824447377
0.3,0.1,0.01,0.3,0.03,9.491646312943118,197.865154419297,20.172302227224357,110.27019060925527,5,0.15040159439558104
0.3,0.1,0.03,0.01,0.03,9.065388666767845,2986.97367589593,91.79648602488649,113.27725093210569,5,0.15620785494489922
0.3,0.1,0.03,0.03,0.03,8.569082322626286,7.4324687600543555,11.694650421112453,34.773689211545225,4,0.15155157583178894
0.3,0.1,0.03,0.1,0.03,8.035692373332214,0.9960237718020356,10.26888457303254,6.706280835592993,4,0.16562767838273468
0.3,0.1,0.03,0.3,0.03,7.541063225286544,0.9752867583508436,9.216151402418332,6.6540298116509415,3,0.16422188175884944
0.3,0.1,0.1,0.01,0.03,7.155831513779216,8.928908305825459,6.0812774913237355,36.63701880030824,4,0.16611439638720987
0.3,0.1,0.1,0.03,0.03,6.792521494537337,2.7748012715469983,10.447069447294918,8.198134601514596,5,0.16184072156372756
0.3,0.1,0.1,0.1,0.03,6.456288665696219,0.20319286639106984,5.805706994047299,3.420126822078322,4,0.1606642810799581
0.3,0.1,0.1,0.3,0.03,6.149550068839756,428.8391005980604,49.06810071002075,47.34224630783202,5,0.15915559746186372
0.3,0.1,0.3,0.01,0.03,6.091507145370652,0.04235263557400818,4.936526288091405,2.496796813242786,4,0.15811609260853035
0.3,0.1,0.3,0.03,0.03,6.0255681432560095,13.783029616287577,9.813447047775744,40.420288546322276,4,0.15809386732157968
0.3,0.1,0.3,0.1,0.03,5.892838866580118,15.68844899556109,10.996258465944035,69.93837109571588,5,0.16001332987883182
0.3,0.1,0.3,0.3,0.03,5.682829017811448,0.11460485920672492,5.716140198748314,2.790607518067905,4,0.16262612380085428
0.3,0.3,0.01,0.01,0.03,6.179608747307969,3.0827791824253046,11.959160291608335,10.912838583027334,4,0.15801157940997235
0.3,0.3,0.01,0.03,0.03,6.4345249581781845,0.11198147876820176,5.845607206528892,8.958962583254761,4,0.1498176784139289
0.3,0.3,0.01,0.1,0.03,6.780220835017335,43.89115492222553,24.49557674832299,21.812708326334413,4,0.13945693845392
0.3,0.3,0.01,0.3,0.03,7.3739066752080635,52.558562612071285,25.698214172231935,23.916728713237966,4,0.13499653938545475
0.3,0.3,0.03,0.01,0.03,8.345346213308323,0.7209630865162922,5.934661856423545,4.791037003343995,3,0.13909838844959244
0.3,0.3,0.03,0.03,0.03,9.081314595007427,0.5255454340255269,4.368554433635832,3.6830770581900416,3,0.13894515610809363
0.3,0.3,0.03,0.1,0.03,9.527572913648742,0.20921741388022425,4.132662342850972,3.0585683862470967,4,0.1367932894102606
0.3,0.3,0.03,0.3,0.03,9.32859136571581,1.2772687442998165,6.971944604480907,6.728395661835823,3,0.13263525947759872
0.3,0.3,0.1,0.01,0.03,9.69438675784285,0.14881410505176748,5.505767603801132,5.063402401884864,3,0.13118123277514132
0.3,0.3,0.1,0.03,0.03,10.302152949033092,0.5938735054110363,2.4415087702058553,3.843703530374426,3,0.12225407392641226
0.3,0.3,0.1,0.1,0.03,10.328850201536556,0.0024728216713423507,1.9040637530301028,2.4172718711635643,3,0.1309778657560063
0.3,0.3,0.1,0.3,0.03,9.739570929125767,0.438168650749146,4.622210664776213,3.420277645081865,3,0.13846300248601726
0.3,0.3,0.3,0.01,0.03,10.149585861383187,0.394409999275212,3.902273946249871,2.376134352914667,3,0.13758390715270247
0.3,0.3,0.3,0.03,0.03,10.442660829923724,0.3139090980002612,1.9715887797254177,2.9594483307982116,3,0.14135857916966788
0.3,0.3,0.3,0.1,0.03,10.535466568142741,0.26586492182055405,2.114211391508397,2.850673351286865,3,0.14554197737699165
0.3,0.3,0.3,0.3,0.03,10.236287999924272,0.3135970635555466,2.393394731386417,3.7654864831675035,3,0.15378511619750945
0.01,0.01,0.01,0.01,0.1,10.224450582534287,0.3462262669772106,3.2856877538839377,1.5491292886644377,4,0.1496032785469506
0.01,0.01,0.01,0.03,0.1,10.210847411613031,0.2526185992400581,3.691657535887842,3.6211684619601443,3,0.15342176748718295
0.01,0.01,0.01,0.1,0.1,10.191536254554888,0.26068260631462986,3.8380356916091007,6.497398098539648,4,0.15201218544143125
0.01,0.01,0.01,0.3,0.1,10.155685001235017,51.072656761581555,21.84198801024247,19.861537051344964,4,0.1523924266713461
0.01,0.01,0.03,0.01,0.1,10.146821690536225,0.4364815832411328,5.198337814600608,7.075539396769036,4,0.1524506240790685
0.01,0.01,0.03,0.03,0.1,10.132640016794863,0.2854093396281395,5.550504787479812,3.9284574618792405,3,0.15456097142550154
0.01,0.01,0.03,0.1,0.1,10.112895987025293,60.16168511286237,23.777359004353922,21.853213398006574,4,0.15269252462906635
0.01,0.01,0.03,0.3,0.1,10.077591740648987,3.4124979544842007,9.959257657878343,8.047489471789312,3,0.15474099391718077
0.01,0.01,0.1,0.01,0.1,10.071023952468037,0.397204403162256,4.77612435124513,7.407116036622771,4,0.15310154292728242
0.01,0.01,0.1,0.03,0.1,10.06096947027248,0.3362369518816079,4.725033205162437,3.1190456933926765,4,0.15316642271724445
0.01,0.01,0.1,0.1,0.1,10.046945222302188,0.39188788554792275,4.964309484522851,3.0440643544742754,3,0.1552372452461142
0.01,0.01,0.1,0.3,0.1,10.016753722664184,0.3947865792826957,5.223197037836328,5.679464346890053,3,0.1555281540573126
0.01,0.01,0.3,0.01,0.1,10.027740942226968,0.250895849813609,5.45526146657154,3.941468622944572,3,0.15645037137705528
0.01,0.01,0.3,0.03,0.1,10.03781300019441,0.30152337073254054,5.854294145826414,3.5678126187101267,3,0.155394561052419
0.01,0.01,0.3,0.1,0.1,10.038525305971074,0.30609613388431095,6.548256299159345,5.277248097496283,3,0.15533242451369358
0.01,0.01,0.3,0.3,0.1,10.020106011886815,0.6133537562528316,6.679241730704026,10.474342484569892,4,0.1509089428813158
0.01,0.03,0.01,0.01,0.1,10.117988397741058,0.26391033591272767,6.703294123515965,4.81804797258382,3,0.15475808020197956
0.01,0.03,0.01,0.03,0.1,10.204903392100276,0.5473385477969053,7.474158785937466,7.635576455955087,3,0.1502826632033318
0.01,0.03,0.01,0.1,0.1,10.262725298847794,0.41184607339919105,7.227534940404717,6.301426062588723,3,0.15105729154634367
0.01,0.03,0.01,0.3,0.1,10.262578748884465,0.6308266124544484,7.0107303629722555,5.5485923806534725,3,0.15160004343587086
0.01,0.03,0.03,0.01,0.1,10.357793987507884,0.5238378213142038,7.195593190651894,4.50324118409964,3,0.15014926068292184
0.01,0.03,0.03,0.03,0.1,10.446589841850159,0.7337760211092916,7.930663928490739,6.232912337202426,3,0.14881258973357733
0.01,0.03,0.03,0.1,0.1,10.50894230121705,0.5830287866100121,7.9690346167884725,6.264681646602976,3,0.1478760660563902
0.01,0.03,0.03,0.3,0.1,10.510367996283003,0.7461637567618039,7.863628755436035,9.268699728134887,3,0.14618223367306266
0.01,0.03,0.1,0.01,0.1,10.597662879388391,0.6166782207730258,7.630213076034261,4.768549114138946,3,0.14658762292476274
0.01,0.03,0.1,0.03,0.1,10.684010840530346,0.8403746985994941,7.604120900326393,6.551876991982359,3,0.14468951248437828
0.01,0.03,0.1,0.1,0.1,10.765196979665014,0.93810670314352,7.202149335353327,5.843045919299763,3,0.1441593241898826
0.01,0.03,0.1,0.3,0.1,10.788081265589128,0.5308647980704274,7.269394027677272,5.780459369315203,3,0.1438750960544759
0.01,0.03,0.3,0.01,0.1,10.89892705476867,0.331880855048788,6.878384887865745,4.31636146105129,3,0.14234589810743822
0.01,0.03,0.3,0.03,0.1,11.008104749054963,0.3226655124856981,6.181154687314533,5.704713261171593,3,0.14080536633748425
0.01,0.03,0.3,0.1,0.1,11.099391703203887,0.3786799237718055,6.267099822787881,5.637198258068187,3,0.13810152841988566
0.01,0.03,0.3,0.3,0.1,11.138305138761359,0.5899036187975003,5.19723854523464,8.414890094795833,4,0.137049442044906
0.01,0.1,0.01,0.01,0.1,11.575451275100626,0.5044556741903818,5.528965029946171,3.114014363502949,4,0.131614648729621
0.01,0.1,0.01,0.03,0.1,12.00615226652021,0.1964896424696728,5.290870780725236,3.6352003880384545,3,0.1281641908538214
0.01,0.1,0.01,0.1,0.1,12.372810609621085,0.14126755383060022,4.981994465849014,3.844707831647734,3,0.12500994959758027
0.01,0.1,0.01,0.3,0.1,12.578620652002005,0.18881857361758203,4.570292012271314,3.6807773920190767,3,0.12305818195828858
0.01,0.1,0.03,0.01,0.1,13.064487893595498,0.19063264077765246,4.784863784697396,2.856784125252836,4,0.11564864814275122
0.01,0.1,0.03,0.03,0.1,13.525001662493251,0.3941125981105126,5.150914687307656,7.960575036107411,4,0.10966542287299855
0.01,0.1,0.03,0.1,0.1,13.906169154079103,0.3402935787433078,4.207247724599844,3.5927071555676307,3,0.10999575507696363
0.01,0.1,0.03,0.3,0.1,14.042937081798824,0.33445240898824674,3.8033863259721357,3.1933892751274913,3,0.10809902245313027
0.01,0.1,0.1,0.01,0.1,14.53784154272154,0.17570992364120896,4.373369261584845,3.7131151399418245,3,0.10479311902851193
0.01,0.1,0.1,0.03,0.1,14.986924437568394,0.29867132656161377,3.627186520627306,3.447936553760147,3,0.10142232334620603
0.01,0.1,0.1,0.1,0.1,15.350744882683527,1.7982368530309845,7.292339262798423,6.17571854520449,3,0.09753540112425793
0.01,0.1,0.1,0.3,0.1,15.49834690117844,0.11512850410302174,3.4619116921746387,2.80039675906529,3,0.09760422559700893
0.01,0.1,0.3,0.01,0.1,15.99029534763327,0.1948581120117917,3.313009351478311,1.9243534345586626,3,0.09456101383536088
0.01,0.1,0.3,0.03,0.1,16.508570009551423,0.2687541663255142,3.3814413191051416,3.19571729432148,3,0.09115239339631195
0.01,0.1,0.3,0.1,0.1,16.948156763602185,0.1538381645258292,3.3093016406566838,2.5248938249545265,3,0.08861951015188854
0.01,0.1,0.3,0.3,0.1,17.160559833142155,0.03616519142704742,2.8108927886741024,2.320605203355001,3,0.08802414873475205
0.01,0.3,0.01,0.01,0.1,18.674702542777766,0.026790196560767157,2.174657120900376,1.6856325451301828,3,0.0799942703387452
0.01,0.3,0.01,0.03,0.1,20.1090009284652,50.26566430494798,17.25917630192945,16.290064545405755,4,0.07232150282346266
0.01,0.3,0.01,0.1,0.1,21.41365216458058,0.04607749538390783,2.437699498145346,2.136728355935843,3,0.06864869201588583
0.01,0.3,0.01,0.3,0.1,22.16723386726896,0.10227386805129184,2.6113686846824895,1.6625130305180251,4,0.06476942117554875
0.01,0.3,0.03,0.01,0.1,23.690621339461448,0.197337632239718,2.6324894818074926,6.564453120614853,4,0.060179101628356005
0.01,0.3,0.03,0.03,0.1,25.14708957053522,0.13001073255612236,2.634060859556289,1.654872734453301,3,0.057396111875655444
0.01,0.3,0.03,0.1,0.1,26.376263978815313,0.07555391462390433,2.0625519826114513,3.1597476635639117,4,0.05335039502718955
0.01,0.3,0.03,0.3,0.1,26.929868238132947,0.025062732517269995,2.391531614973097,2.6435716340668876,3,0.053094266887152936
0.01,0.3,0.1,0.01,0.1,28.387601629926486,1.808479621990542,6.360875626636318,5.46348603512559,3,0.04995976003508176
0.01,0.3,0.1,0.03,0.1,29.842852231170024,0.09632963049702911,2.6141971762620235,1.453803614914064,3,0.047197370441087905
0.01,0.3,0.1,0.1,0.1,31.217026411614214,0.11481455496222058,2.10926489361226,2.0305230836388155,3,0.044309754019271466
0.01,0.3,0.1,0.3,0.1,31.985107749343086,0.12431193558108994,1.8165710372659944,2.00150211742169,3,0.04307203431487855
0.01,0.3,0.3,0.01,0.1,33.5332199376676,0.10005730725134088,1.8151086232465456,1.3090443298526,3,0.04115327976943547
0.01,0.3,0.3,0.03,0.1,35.10758329436654,0.0260325811776044,1.8398105494715935,1.0801673706317947,3,0.03928557051723121
0.01,0.3,0.3,0.1,0.1,36.4104093895144,0.012783904815272007,1.3714294198272408,0.9504936234668451,3,0.03749021816084474
0.01,0.3,0.3,0.3,0.1,37.09647905191085,0.0003656122909839329,1.4635608693284257,0.8948543780740801,3,0.0366641381596718
0.03,0.01,0.01,0.01,0.1,36.91156813255411,0.03463331984872383,1.648245972184671,1.9257885912327843,3,0.03686255769256408
0.03,0.01,0.01,0.03,0.1,36.71653142184644,0.010466077814542106,1.2649199857813245,1.5457568916038409,3,0.03707236456035798
0.03,0.01,0.01,0.1,0.1,36.52536669278079,0.6376412500243307,3.3583533674029664,2.83185718505493,3,0.037291457077711934
0.03,0.01,0.01,0.3,0.1,36.31376182689466,11.567423752477685,7.390216654733351,6.871154436301445,4,0.036762132145155925
0.03,0.01,0.03,0.01,0.1,36.13532956558853,0.22698270924461414,1.8935180289827584,1.6747110705411994,3,0.03768120606214457
0.03,0.01,0.03,0.03,0.1,35.95115173403051,0.03056994257091035,0.5594760252418792,0.6938625235149778,3,0.037980484818851065
0.03,0.01,0.03,0.1,0.1,35.77550097098992,0.012209243800008276,0.6289354830365151,0.7766936907234762,3,0.03820601482896849
0.03,0.01,0.03,0.3,0.1,35.56753477514807,0.008764120336028832,0.7530547203831818,0.9802584047755522,3,0.03846104387397242
0.03,0.01,0.1,0.01,0.1,35.40252474725545,0.05638198454152649,1.2127092410360825,1.018177857369543,3,0.03819433213125612
0.03,0.01,0.1,0.03,0.1,35.24337447048738,0.0316986146504203,1.5293105509682967,2.2415020702678468,3,0.03886582252867292
0.03,0.01,0.1,0.1,0.1,35.086576880893425,0.02883102456240607,1.5689788781381868,2.0540212380067078,3,0.03908575252008632
0.03,0.01,0.1,0.3,0.1,34.90570422784843,0.017219233291198906,1.0920487546284237,1.4353755698150854,3,0.03931996397644093
0.03,0.01,0.3,0.01,0.1,34.81862398023864,0.02824337211547135,1.4222152600552145,1.706209537970273,3,0.039432763574259205
0.03,0.01,0.3,0.03,0.1,34.72370471809076,0.0275080156080569,1.0038803816060853,0.5632305925115868,3,0.03956021691037628
0.03,0.01,0.3,0.1,0.1,34.61028041768962,0.04481285273289684,1.1847883147102682,0.5642612329733839,3,0.03970229828982726
0.03,0.01,0.3,0.3,0.1,34.49623730385586,0.2684496755481796,2.0046510706267555,1.6614342912603846,3,0.039853177223828355
0.03,0.03,0.01,0.01,0.1,34.42861904266848,0.05338367745384821,1.365442761734376,1.1251838720802834,3,0.03994682353022739
0.03,0.03,0.01,0.03,0.1,34.35672310592201,0.017800918271770938,0.1354637263950763,0.5604921301163883,4,0.03924796423445352
0.03,0.03,0.01,0.1,0.1,34.25695908634281,0.009730796737377867,-0.37057968992545043,0.1954878083050162,3,0.0401800608695044
0.03,0.03,0.01,0.3,0.1,34.098685233738514,0.016672947255385068,-0.7612345518215606,0.4751389781682648,3,0.04037486411138015
0.03,0.03,0.03,0.01,0.1,34.036867576653556,0.008679720473222218,-1.075253577559077,0.609619360027928,3,0.04043652365142357
0.03,0.03,0.03,0.03,0.1,33.96674212896592,0.17507085850064089,-2.579465890469907,2.1653609556659523,3,0.04064406118834455
0.03,0.03,0.03,0.1,0.1,33.87043188836493,0.012770908794827519,-1.0584875326345615,0.3497264983921621,3,0.04065204157410125
0.03,0.03,0.03,0.3,0.1,33.72029805477885,0.007637499271749528,-1.3099548374313166,0.8453566624052122,3,0.040844292321157855
0.03,0.03,0.1,0.01,0.1,33.680223550344785,0.03201117238651071,-1.3947049663902997,0.8088506264366225,4,0.040078723842461035
0.03,0.03,0.1,0.03,0.1,33.631943326897726,0.02374924438470264,-1.3528799310677053,2.350316512188185,4,0.040009865546214336
0.03,0.03,0.1,0.1,0.1,33.56975619516595,0.17931876400644972,-2.110076508697907,1.8793183724378337,3,0.041154359487988165
0.03,0.03,0.1,0.3,0.1,33.43824360351535,0.30265705777191226,-3.5439577637842725,3.0724264523890694,3,0.04127121261352633
0.03,0.03,0.3,0.01,0.1,33.45176736264756,0.5691487272742582,-2.971515764041132,2.3345104865991813,3,0.04135716898313726
0.03,0.03,0.3,0.03,0.1,33.46285424964704,0.0015696975962712016,-1.7206798964011294,1.325377574549853,4,0.04047217410812913
0.03,0.03,0.3,0.1,0.1,33.45168634214845,0.023113115126640334,-1.675657428973155,0.8962639738496485,3,0.04126879671395709
0.03,0.03,0.3,0.3,0.1,33.37994703113789,0.07094250178427251,-1.3644253919188727,3.2859628240177443,4,0.040440574861806675
0.03,0.1,0.01,0.01,0.1,33.68471006311198,0.02449604397605455,-0.8103519439690458,1.704847380877502,4,0.040034114982190235
0.03,0.1,0.01,0.03,0.1,33.98709788439165,0.0012782296662625216,-0.27101471775518804,0.37339825416748573,3,0.040578800517865665
0.03,0.1,0.01,0.1,0.1,34.20332280068055,0.007399192140135717,-0.1543632292738734,0.15237526232767887,3,0.040272509254778266
0.03,0.1,0.01,0.3,0.1,34.217315226821036,0.0017325156616719282,-0.6978539640180369,0.9355213608112903,3,0.04023618541448437
0.03,0.1,0.03,0.01,0.1,34.51864608554652,0.00370036164798515,-0.8495762141412041,0.7482715416382724,3,0.039822912004071565
0.03,0.1,0.03,0.03,0.1,34.838602642991155,26.32667721646241,-10.532843846545196,9.934105345594059,4,0.03859058524153901
0.03,0.1,0.03,0.1,0.1,35.09955744195481,0.011148506561410653,-1.1575838484373122,0.8307301870226041,3,0.03904932163857513
0.03,0.1,0.03,0.3,0.1,35.13943938976415,0.022887344475865067,-1.7662594343818319,1.413340744093538,3,0.038956349294411295
0.03,0.1,0.1,0.01,0.1,35.50318583116807,0.08901496258686861,-2.4830034375213637,1.4414945270964248,3,0.03853681488545595
0.03,0.1,0.1,0.03,0.1,35.8333578693766,0.08821251601243275,-2.9225060080477343,3.3367252997331676,3,0.038107774530142885
0.03,0.1,0.1,0.1,0.1,36.101996497627425,0.31191900733880745,-3.556522397447122,8.761512926211372,4,0.035933658277661214
0.03,0.1,0.1,0.3,0.1,36.149986104799744,0.15893958387251578,-3.29040904880564,2.2043166157723224,3,0.03773081671593414
0.03,0.1,0.3,0.01,0.1,36.522252490667036,1.6904720845191017,-6.078984843688005,4.912931036301953,3,0.036708416786629394
0.03,0.1,0.3,0.03,0.1,36.89122486800215,0.043321341302985476,-2.7463474115235575,2.4231738161986103,3,0.0363840841165391
0.03,0.1,0.3,0.1,0.1,37.18217607192864,0.07189569717252514,-3.0879709803686635,3.7210002188786677,3,0.03644633714468237
0.03,0.1,0.3,0.3,0.1,37.275248881264055,0.049881896451032054,-3.0806005427346297,3.7716669311191295,3,0.03633621091183775
0.03,0.3,0.01,0.01,0.1,38.794480294165496,0.02349221049681465,-2.8018449907445064,3.194358962944614,3,0.0346330261460549
0.03,0.3,0.01,0.03,0.1,40.45875176909696,1.839883102018905,-7.0603007232907915,6.08485536947689,3,0.0329263543115662
0.03,0.3,0.01,0.1,0.1,41.789966967894564,0.09691712679018602,-2.7266838363055026,3.2025723126018653,3,0.031666023429821784
0.03,0.3,0.01,0.3,0.1,42.39663373357701,3.292597738364455,-7.197888958219958,6.066034768879779,3,0.03108806362982085
0.03,0.3,0.03,0.01,0.1,43.75093660245842,0.05632216800933351,-2.6979830625363843,3.174965247719885,3,0.029927699769820026
0.03,0.3,0.03,0.03,0.1,44.91159405526035,0.13652882156510895,-3.336974556339751,2.367999448849591,3,0.02882610889595561
0.03,0.3,0.03,0.1,0.1,45.984093266909035,0.047433559333902905,-3.188382694165908,2.18064512117013,3,0.028153160765001857
0.03,0.3,0.03,0.3,0.1,46.565634013687436,0.235343008988487,-3.071385443729998,6.491913674300261,4,0.026064136721956285
0.03,0.3,0.1,0.01,0.1,47.91093981807202,0.11350307306598015,-2.667366412330973,1.9815157772768723,3,0.02675415309540226
0.03,0.3,0.1,0.03,0.1,49.42762670123063,0.002386837852426775,-2.2095230209879,1.553431907080455,3,0.025755407094734634
0.03,0.3,0.1,0.1,0.1,50.716688759843265,0.07068250425777171,-2.6792342852243727,2.0134708450367453,3,0.024937936342267538
0.03,0.3,0.1,0.3,0.1,51.32463720041046,0.06488388323206616,-2.203924574537668,1.8399632948838431,3,0.024547496311915648
0.03,0.3,0.3,0.01,0.1,52.851366250723814,0.0203231373114658,-2.3605751095493863,1.7805090020231935,3,0.023640945437035744
0.03,0.3,0.3,0.03,0.1,54.08571892094207,1.4818896429305117,-5.672480446181944,4.792658428173862,3,0.022944480510772136
0.03,0.3,0.3,0.1,0.1,55.34158307344321,0.07012715257522177,-2.1290540958323922,1.3704724824325918,3,0.021816347558050214
0.03,0.3,0.3,0.3,0.1,55.93363126687893,1.2407181837452108,-5.263556468012483,4.478009254934703,3,0.021956489329133612
0.1,0.01,0.01,0.01,0.1,55.206112579458434,0.47157318250648783,-4.411652223909683,3.8885610971444295,3,0.022350770734963443
0.1,0.01,0.01,0.03,0.1,54.534062909272386,0.9591015649566182,-4.759525518873881,4.179186171988558,3,0.022732928835363084
0.1,0.01,0.01,0.1,0.1,53.84992009303828,0.019272476650119323,-2.1349447301358624,2.3003725126486656,3,0.02311055598288224
0.1,0.01,0.01,0.3,0.1,53.082124468478234,0.051543018584267644,-2.2409183491775746,0.9940166958248924,3,0.02361137207392924
0.1,0.01,0.03,0.01,0.1,52.44077405666243,0.0405898331699523,-2.3063732839565776,1.0194661059305423,3,0.02402816070304195
0.1,0.01,0.03,0.03,0.1,51.759654439202905,0.06953373434391363,-2.0327749148620478,2.8318241273376645,3,0.02447037783698756
0.1,0.01,0.03,0.1,0.1,51.08047694336565,1.5073540532251588,-6.053035616867566,5.173044144759821,3,0.02490256905462109
