h_values,n_values,th_values,ta_values,c_values,avg_weight,std_dev,average_os,range_community,n_communities,modularity
0.3,0.3,0.01,0.1,0.03,1.0846921200816333,2.14230154639562,-17.260637854029714,11.03457048612528,4,0.2808768299865978
0.3,0.3,0.01,0.3,0.03,0.975677337328507,2.0313364254140573,-17.003735374448596,10.961659357756254,4,0.3105669735991119
0.3,0.3,0.03,0.01,0.03,1.1334485706988675,2.3926506630217736,-15.078396142505207,13.336387958060055,4,0.2936934260722223
0.3,0.3,0.03,0.03,0.03,1.2133123196116706,5.1995344069553076,-13.83890267687874,35.58597829786062,4,0.2748484117924893
0.3,0.3,0.03,0.1,0.03,1.202196460756485,8.839604763384571,-21.95298073786621,35.33974614974678,5,0.27422006930581844
0.3,0.3,0.03,0.3,0.03,1.0730341113843225,607.6049825114507,-69.93108886091095,64.66409868043436,5,0.2780401148939256
0.3,0.3,0.1,0.01,0.03,1.3464101305735403,10.675805909536136,-20.596677119406003,33.18730472627037,5,0.23439666232024245
0.3,0.3,0.1,0.03,0.03,1.5402891168598214,1.9858069876640367,-10.405714839187572,20.16888048774873,4,0.21114321701496935
0.3,0.3,0.1,0.1,0.03,1.5839744512270741,96.89083439168415,-40.38889605121481,36.537130746901084,4,0.2095318427552814
0.3,0.3,0.1,0.3,0.03,1.3594798860746296,83.96013370919282,-40.02614585017179,38.62507928916398,4,0.2088607287571687
0.3,0.3,0.3,0.01,0.03,1.9278645368422964,805.5198639704982,-76.25648340597027,74.39225227855191,4,0.18846811866995222
0.3,0.3,0.3,0.03,0.03,2.4052093214386527,24675.687421503317,-227.54065282316162,225.26944135736446,4,0.18036910991516322
0.3,0.3,0.3,0.1,0.03,2.7097800905904186,219.28435972013665,-49.606450802031404,41.76585095283226,3,0.18836551702719134
0.3,0.3,0.3,0.3,0.03,2.6593819837631387,872.5029822185408,-77.50802622211576,75.83027626640747,4,0.19562176882286839
0.01,0.01,0.01,0.01,0.1,2.6582303644452785,729.4769536570899,-71.64534459080078,69.48800887546844,4,0.1950712546040158
0.01,0.01,0.01,0.03,0.1,2.6548308668105185,0.7977548102059216,-9.145771814046096,17.134502918765392,3,0.19593603760815165
0.01,0.01,0.01,0.1,0.1,2.6433516850891543,0.6648855532180149,-9.696932068487213,14.850567804072794,4,0.1948722265615606
0.01,0.01,0.01,0.3,0.1,2.6167481815894558,612.4174681220364,-65.58137476064162,58.23656581510681,4,0.1959614305583379
0.01,0.01,0.03,0.01,0.1,2.6165123612934233,564.9945701542339,-62.97817557248462,62.13595285515187,4,0.1951657337668336
0.01,0.01,0.03,0.03,0.1,2.615455374160686,584.6320124346817,-63.49610836602016,62.7003362815108,4,0.19493330766943948
0.01,0.01,0.03,0.1,0.1,2.6049260086451524,539.3224072404407,-61.2566876026281,60.56317820969555,4,0.19611106934721903
0.01,0.01,0.03,0.3,0.1,2.5787086924278806,871.9348472957163,-69.78307772861726,69.30869449340159,3,0.19858850800835345
0.01,0.01,0.1,0.01,0.1,2.588489443548843,824.8542133936178,-68.94001735191401,68.47298989511931,3,0.1976471269090982
0.01,0.01,0.1,0.03,0.1,2.595787855309288,460.62504500604723,-55.53018963153922,54.7115582504811,4,0.19586189086125644
0.01,0.01,0.1,0.1,0.1,2.5967492432593837,726.1333216343606,-64.95661538706405,58.7304737231413,3,0.19478889794097776
0.01,0.01,0.1,0.3,0.1,2.5781960134203694,668.1401552146442,-62.08103954269808,61.61989117267787,3,0.19585064083497578
0.01,0.01,0.3,0.01,0.1,2.604233300057748,30.0524848320758,-7.283005062465343,73.84742098629314,4,0.19306381463138406
0.01,0.01,0.3,0.03,0.1,2.6210788224610946,807.7698751534591,-66.22534398272768,65.37192264026466,4,0.19261643108948426
0.01,0.01,0.3,0.1,0.1,2.63425717856539,782.6187695838983,-65.94763169544309,65.05087899275763,4,0.19163298747322802
0.01,0.01,0.3,0.3,0.1,2.63029857656424,1455.6479661385006,-82.53228044792863,81.84393471363141,4,0.1917656296292556
0.01,0.03,0.01,0.01,0.1,3.141948342485244,1.1075963551457488,-7.273954897658224,16.020463940727772,4,0.14450733980577046
0.01,0.03,0.01,0.03,0.1,3.487191078502161,3.960176747259572,-4.85510214165375,31.186267684842026,4,0.12789570586097004
0.01,0.03,0.01,0.1,0.1,3.726658388135941,1.1859835480164675,-4.676927524386104,14.281096528794501,4,0.1193609235943463
0.01,0.03,0.01,0.3,0.1,3.8570009983799447,0.13322868006733446,-2.093688023132403,5.627394862880811,4,0.1153417991650813
0.01,0.03,0.03,0.01,0.1,4.077089996086942,0.9792585690295018,1.469316399200762,2.936353804786929,4,0.10915955547487961
0.01,0.03,0.03,0.03,0.1,4.290492574957989,54.389904754399524,17.19515348113058,16.81244063869852,4,0.10367147757221559
0.01,0.03,0.03,0.1,0.1,4.462204456930055,0.48789174752281156,3.329270185023387,12.188174999642841,4,0.09969784940872971
0.01,0.03,0.03,0.3,0.1,4.560229038680827,367.3365443592885,43.920667691330685,42.04185040622869,4,0.09776228019362432
0.01,0.03,0.1,0.01,0.1,4.754612260369333,630.5254256742643,58.90729071539103,56.37080263404498,4,0.09422074272515295
0.01,0.03,0.1,0.03,0.1,4.931588640689366,530.6269867345394,61.39000020810053,58.47524212454034,4,0.09112005237610278
0.01,0.03,0.1,0.1,0.1,5.068751073916669,13.399611898221423,11.1405375971898,47.915526427174065,4,0.08905222904711312
0.01,0.03,0.1,0.3,0.1,5.142038020953017,1423.1457240460234,89.45899176930837,85.11901236916526,4,0.08798261603012889
0.01,0.03,0.3,0.01,0.1,5.332991067423983,1802.2111477038256,99.91817653021705,95.58821744493923,4,0.08485165440524761
0.01,0.03,0.3,0.03,0.1,5.499070503179021,2251.7884064703167,111.30179209775602,105.81333930959451,4,0.08226563206026888
0.01,0.03,0.3,0.1,0.1,5.630832647481163,0.7852772536175779,12.716407749711058,9.43892237022046,4,0.08034764033836596
0.01,0.03,0.3,0.3,0.1,5.694796657135471,1743.293018045686,109.03670030187264,102.85014679296714,4,0.07943416865673797
0.01,0.1,0.01,0.01,0.1,6.369090213798389,26.490036040885403,19.09420923783494,67.63623452245218,4,0.07100964530839926
0.01,0.1,0.01,0.03,0.1,7.020837662793926,1.3260495725250319,15.380059042100564,8.043972131485507,4,0.0643603620359327
0.01,0.1,0.01,0.1,0.1,7.489901750205144,2508.117866415671,129.75176612336168,121.88750907066277,4,0.05999569116257396
0.01,0.1,0.01,0.3,0.1,7.741669731210065,57.908745491187425,22.41329565099618,96.98987815721523,4,0.05791814436968485
0.01,0.1,0.03,0.01,0.1,8.336000417015994,62.60270902712945,23.638332994050742,99.84705215995767,4,0.05342937460989471
0.01,0.1,0.03,0.03,0.1,8.829597637834581,4.169865145015689,21.972988960199167,13.232882711658203,3,0.0502971892652858
0.01,0.1,0.03,0.1,0.1,9.265190171118135,1.5303431268970888,18.237779810551295,9.073531175260076,3,0.047734554512299396
0.01,0.1,0.03,0.3,0.1,9.556689384681624,1.642355381613418,19.08155657136988,9.366453779881338,3,0.046241267641917175
0.01,0.1,0.1,0.01,0.1,10.166173596884086,5.732076500806317,25.165734598381153,15.010022614402395,3,0.04326176383780676
0.01,0.1,0.1,0.03,0.1,10.752969633227993,13.657021962846352,26.24737537031033,53.00245464792875,3,0.04068500863749625
0.01,0.1,0.1,0.1,0.1,11.2605943497178,6.373826983748398,27.23566974351545,16.27166987750116,3,0.0386465859658579
0.01,0.1,0.1,0.3,0.1,11.5973361029685,8.196957158048178,28.321736225837192,17.18452000351919,3,0.0373803595356436
0.01,0.1,0.3,0.01,0.1,12.20251133378747,8.197643831474268,29.83724335581197,17.8862993011659,3,0.03524270744744232
0.01,0.1,0.3,0.03,0.1,12.768222281194946,8.054726699196378,30.20534995275798,17.866463933071778,3,0.033468077362279816
0.01,0.1,0.3,0.1,0.1,13.250237722515832,7.964766359759072,31.904188778477184,18.704545945645176,3,0.03201525247208554
0.01,0.1,0.3,0.3,0.1,13.571651106328922,2.778269049226203,25.585408142582367,12.507006541808888,3,0.03111384492799009
0.01,0.3,0.01,0.01,0.1,15.178609713679906,9.030148491128465,32.160415339553644,18.533856685407116,3,0.027174553588925593
0.01,0.3,0.01,0.03,0.1,16.67170393797672,23.22584515259278,32.411091300859816,74.0118738988716,3,0.024261489763370194
0.01,0.3,0.01,0.1,0.1,17.983686207691136,8.83510816948411,32.25420349391304,19.09496600448972,3,0.02203111272323633
0.01,0.3,0.01,0.3,0.1,18.762889129140344,8.818290108404973,32.33654200703754,19.09076961395376,3,0.020792005038917684
0.01,0.3,0.03,0.01,0.1,20.27384882265773,3.456592141931182,26.362665429554994,13.359777709045026,3,0.01873280107470543
0.01,0.3,0.03,0.03,0.1,21.669757853703974,9.064076953290929,31.369049419917133,18.64277283433265,3,0.01705670356968135
0.01,0.3,0.03,0.1,0.1,22.995280549795005,8.996681795843998,31.517046738444844,18.71178432765109,3,0.01567757880977555
0.01,0.3,0.03,0.3,0.1,23.68986831884219,8.703955567170363,31.43154964111163,18.034176950411002,3,0.015044604772382638
0.01,0.3,0.1,0.01,0.1,25.341440184320664,7.818764175934485,31.105062190045164,17.602370178478008,3,0.013700592628167124
0.01,0.3,0.1,0.03,0.1,26.977869118446257,9.052647737295962,32.23822035449852,18.947074710255343,3,0.01260054818102863
0.01,0.3,0.1,0.1,0.1,28.392036147473387,8.595351543411136,32.20303159695775,19.101854536112366,3,0.011678730489170128
0.01,0.3,0.1,0.3,0.1,29.250659895306278,8.791260095301809,31.277246358315573,18.452109912448478,3,0.011058448989863356
0.01,0.3,0.3,0.01,0.1,31.085622343098112,8.018928250778492,31.442618322970844,18.33692160404316,3,0.009998004864088136
0.01,0.3,0.3,0.03,0.1,32.67184201685492,8.243142734197844,31.746810581139854,18.698808211682667,3,0.009296619855906635
0.01,0.3,0.3,0.1,0.1,34.079179611360296,3.6084605057269448,26.50351184638682,13.436655405994342,3,0.008689236944848999
0.01,0.3,0.3,0.3,0.1,34.81097392914949,9.919400203194948,33.35771085879003,19.91360543169913,3,0.008456066316356467
0.03,0.01,0.01,0.01,0.1,34.63862453265174,10.017108616712823,33.254155932995786,19.844029492429087,3,0.008509262588622507
0.03,0.01,0.01,0.03,0.1,34.466514108183425,3.1827581014490316,25.320433226238638,11.905425324972098,3,0.008473292517037587
0.03,0.01,0.01,0.1,0.1,34.28243915644749,8.567938334857011,32.108263782287864,18.445838404380826,3,0.008572806715876458
0.03,0.01,0.01,0.3,0.1,34.07379977329017,3.4916143917687137,25.680754586410398,12.88739866682527,3,0.008711540747202604
0.03,0.01,0.03,0.01,0.1,33.89377466961098,8.249987185214602,31.49035781373333,18.328199414810033,3,0.008773611755711615
0.03,0.01,0.03,0.03,0.1,33.719474426688585,9.201162559771792,33.10885676778809,19.698285856211065,3,0.008867745394736328
0.03,0.01,0.03,0.1,0.1,33.54001070095346,7.557849858997946,31.64701000681986,18.672214591974118,3,0.008925655594973145
0.03,0.01,0.03,0.3,0.1,33.34236071327448,3.4791508322047298,26.67206461107971,13.34942617654612,3,0.009016377286197714
0.03,0.01,0.1,0.01,0.1,33.19538071020533,7.805086905730214,32.21849933661332,18.22194447312787,3,0.009076040486671069
0.03,0.01,0.1,0.03,0.1,33.04125105444299,4.689814287273084,26.832186724244988,13.509818381058341,3,0.009143810249581507
0.03,0.01,0.1,0.1,0.1,32.87721745788963,8.270284014508873,32.19455887813837,18.48381901152161,3,0.00922827535707646
0.03,0.01,0.1,0.3,0.1,32.69699356366419,7.4591616936254885,32.0045807790399,18.038719646834835,3,0.00930086364207636
0.03,0.01,0.3,0.01,0.1,32.61828314979868,7.985362794794374,32.47822973462786,18.60552164704548,3,0.009328341185542967
0.03,0.01,0.3,0.03,0.1,32.53255013075777,7.634535513204976,32.085141136106984,18.430040930838604,3,0.00936389205967875
0.03,0.01,0.3,0.1,0.1,32.41874379378744,8.286307712836605,32.252696068630364,19.18656364240906,3,0.009403352591527102
0.03,0.01,0.3,0.3,0.1,32.3005743856824,8.407119177210244,32.207945125090475,19.155878394969946,3,0.009457933637832254
0.03,0.03,0.01,0.01,0.1,32.23474704106397,9.060168573489525,32.76800841670532,18.67161005601212,3,0.009476901820741731
0.03,0.03,0.01,0.03,0.1,32.15297765723737,10.381374614660901,33.80917328895851,20.09505868860709,3,0.009544264880596114
0.03,0.03,0.01,0.1,0.1,32.04456676922108,4.257952049213389,27.082861490136906,13.579141264498642,3,0.009594456971386636
0.03,0.03,0.01,0.3,0.1,31.88049231778778,9.23163875935364,33.854587528018634,20.227753703492482,3,0.009697837534621303
0.03,0.03,0.03,0.01,0.1,31.811089321705595,11.730563918055477,26.839689717888664,60.62360760784106,3,0.009706858599388048
0.03,0.03,0.03,0.03,0.1,31.74145498260982,8.13058895695489,32.431417421395544,18.751661963361002,3,0.009688623049069362
0.03,0.03,0.03,0.1,0.1,31.65290546508556,22.04434718100729,41.734747710887156,27.92857640449713,3,0.009552681677308923
0.03,0.03,0.03,0.3,0.1,31.5021701231816,8.419630459907214,33.3771302245034,19.85684779069704,3,0.009735495232445372
0.03,0.03,0.1,0.01,0.1,31.455555343338844,11.539754119724925,34.1473851471756,20.083789465408678,3,0.009847993192773925
0.03,0.03,0.1,0.03,0.1,31.399143997303902,11.845586318635132,34.46461882116695,20.724033133471366,3,0.00985829284660374
0.03,0.03,0.1,0.1,0.1,31.32852479588749,11.33729622459411,34.6385361003516,20.931388911557274,3,0.009894649831007822
0.03,0.03,0.1,0.3,0.1,31.198748514766123,10.679915195874468,34.81080677035133,20.57201327864785,3,0.009938010625659936
0.03,0.03,0.3,0.01,0.1,31.217745566667396,9.96317066411626,34.916046312975894,20.90293549048972,3,0.009917080322269406
0.03,0.03,0.3,0.03,0.1,31.232305944909793,9.78036280190938,34.7606694872707,20.966657277453322,3,0.00991018834313536
0.03,0.03,0.3,0.1,0.1,31.218935703858886,3.2153596726313856,27.481645191386605,13.189482476575831,3,0.009909471406402116
0.03,0.03,0.3,0.3,0.1,31.14954178465121,10.325302219591945,34.83613182710827,20.701865536585952,3,0.009946163988923817
0.03,0.1,0.01,0.01,0.1,31.466197638944575,10.194828826467445,34.6757039496077,20.469554769865017,3,0.009770916143319625
0.03,0.1,0.01,0.03,0.1,31.762755016704187,7.925840727891897,33.078031002576886,18.847714145139502,3,0.009584670552953915
0.03,0.1,0.01,0.1,0.1,32.00051036043989,10.740841078868923,34.948086532997046,20.971346914206592,3,0.009569204165597355
0.03,0.1,0.01,0.3,0.1,32.04704527029753,8.381577857401826,33.50741803923557,19.721228103365377,3,0.009490478809027357
0.03,0.1,0.03,0.01,0.1,32.369213213252245,3.7224149043129757,27.52075177519506,13.579850619762485,3,0.009289240978304643
0.03,0.1,0.03,0.03,0.1,32.68265223623193,32.664938275999475,33.256804835758736,87.95083839311044,3,0.009204441948388941
0.03,0.1,0.03,0.1,0.1,32.945240111530666,4.479329923431727,28.148255277276093,14.133052118497975,3,0.009108951419396225
0.03,0.1,0.03,0.3,0.1,33.0010914240264,13.006777796631962,35.40237641590021,21.33306374365283,3,0.009134879570783716
0.03,0.1,0.1,0.01,0.1,33.33991792909414,9.292783528758148,33.442854442987276,19.39706087807638,3,0.008913307139347102
0.03,0.1,0.1,0.03,0.1,33.67685135630595,10.086708474246702,33.46254422893945,19.80741302329195,3,0.008766030934083936
0.03,0.1,0.1,0.1,0.1,33.9266526453003,11.354134716293842,35.07363682141143,21.12180398297763,3,0.008698247098818477
0.03,0.1,0.1,0.3,0.1,34.022660758915904,10.18888681475015,35.09473064159947,20.963113377839314,3,0.008654555402046673
0.03,0.1,0.3,0.01,0.1,34.432042977816906,36.561509159184865,34.86927385531225,91.36090304896506,3,0.008512060398421136
0.03,0.1,0.3,0.03,0.1,34.835655079475984,11.59736244556076,35.969445606144795,22.056824462891115,3,0.008339466592316588
0.03,0.1,0.3,0.1,0.1,35.146440489626826,11.015260450518005,34.983017105731776,21.082706409597513,3,0.008213078562551174
0.03,0.1,0.3,0.3,0.1,35.24543851118898,3.6031313010947503,26.51129059487469,12.791018959901706,3,0.008181904507854103
0.03,0.3,0.01,0.01,0.1,36.59794558296785,10.843104960438412,34.04131899353866,20.174580134767698,3,0.007594576059553336
0.03,0.3,0.01,0.03,0.1,37.842998665421504,48.607470229950536,34.172564041654155,104.50509657470475,3,0.007163020559239488
0.03,0.3,0.01,0.1,0.1,38.90653137094336,3.406023842414898,27.008866207298745,13.721939065016103,3,0.006850856239732489
0.03,0.3,0.01,0.3,0.1,39.46065651412404,11.475809800313995,34.65963513917668,21.110720561950604,3,0.006669349148426609
0.03,0.3,0.03,0.01,0.1,40.883101200293105,3.6458274480314286,27.863676946128784,14.188387571017751,3,0.006181704937537907
0.03,0.3,0.03,0.03,0.1,42.19487138536472,42.90637927310957,32.900011871941786,100.66500285946115,3,0.005885833159894205
0.03,0.3,0.03,0.1,0.1,43.30547788221943,10.595878920147978,34.15712561040887,20.377189269230556,3,0.005651134671876337
0.03,0.3,0.03,0.3,0.1,43.783704310089874,7.949623581388403,32.52339764145009,19.001375207045378,3,0.0054805281520777975
0.03,0.3,0.1,0.01,0.1,45.254088670528404,2.92691397965634,26.797825859767,13.227104613806324,3,0.005130652412932968
0.03,0.3,0.1,0.03,0.1,46.55988082790948,11.992284193093028,35.77604628729899,22.353810796272974,3,0.004867421996474501
0.03,0.3,0.1,0.1,0.1,47.71550253122241,2.680247883538941,26.01935754105076,12.098521137743699,3,0.0046403321088938935
0.03,0.3,0.1,0.3,0.1,48.18588940975473,2.4915599316008525,25.1696815984024,11.481304744647005,3,0.004533192643372878
0.03,0.3,0.3,0.01,0.1,49.629153563934125,2.4935865010674987,24.382751604204977,10.703776448110762,3,0.004262608535291319
0.03,0.3,0.3,0.03,0.1,51.07741212585029,11.052511739990706,33.38755069881625,19.74735644659365,3,0.003952948584598979
0.03,0.3,0.3,0.1,0.1,52.431872315247574,17.77554106471809,38.362572949403926,24.921623893892267,3,0.003738435209371189
0.03,0.3,0.3,0.3,0.1,52.95450384583697,13.727433456866272,35.70363000223169,22.395044967014243,3,0.0036485349558724282
0.1,0.01,0.01,0.01,0.1,52.251366479697204,19.67862197507227,38.877497403296246,25.975674158391946,3,0.003832880557125846
0.1,0.01,0.01,0.03,0.1,51.50102298251598,9.1297836510644,25.027939084802103,55.719891953881664,3,0.003971806958944913
0.1,0.01,0.01,0.1,0.1,50.76315231678398,13.510823642299577,36.00055486265216,22.760772169750087,3,0.004140097961650974
0.1,0.01,0.01,0.3,0.1,49.99591339256977,41.955886321580444,32.515356796987525,98.07643252871613,3,0.004399506419642412
0.1,0.01,0.03,0.01,0.1,49.187590374387845,13.183498023528443,35.77158262208504,22.549529297961314,3,0.004738322715367345
0.1,0.01,0.03,0.03,0.1,48.47421550472562,14.79754551160663,37.0372785427371,23.59307249881016,3,0.0049439627565588205
0.1,0.01,0.03,0.1,0.1,47.78772108883681,97.11426417328852,31.0296283021459,139.35194062283182,3,0.004875851721659318
0.1,0.01,0.03,0.3,0.1,47.115164783893654,11.056435435535338,34.410053094116186,20.965812814118685,3,0.005076604571039018
0.1,0.01,0.1,0.01,0.1,46.52722735763788,16.386096367470476,37.08366201248807,23.34828067418283,3,0.005327160028637342
0.1,0.01,0.1,0.03,0.1,45.85807408327358,10.017943016063487,34.120483660073944,20.660255700781473,3,0.005343791679598712
0.1,0.01,0.1,0.1,0.1,45.193492718318886,2.352889418811276,25.45366899158206,11.94924888948083,3,0.005682354889627801
0.1,0.01,0.1,0.3,0.1,44.525102321754126,0.9979737739280509,22.112549346660398,8.664389653201978,2,0.005309270842074304
0.1,0.01,0.3,0.01,0.1,44.10632304665709,2.5905542979806118,25.068729440455225,11.60902513615184,3,0.0059167669050285915
0.1,0.01,0.3,0.03,0.1,43.69286879914084,37.62297799567356,37.753659339418476,83.42871452739456,3,0.0060456856774067005
0.1,0.01,0.3,0.1,0.1,43.272041243513,2.7416137654930095,25.536970112608955,12.373925600738104,3,0.0062499726088549624
0.1,0.01,0.3,0.3,0.1,42.7864968618146,10.692463883810857,33.634749114425006,20.667818261240363,3,0.0065327686242634825
0.1,0.03,0.01,0.01,0.1,42.16952101084919,13.859843466414095,35.60930305823129,22.42898107466652,3,0.006706648988759577
0.1,0.03,0.01,0.03,0.1,41.52674440635015,122.96902472942399,34.297431619201674,150.41968294930354,3,0.006910324040181028
0.1,0.03,0.01,0.1,0.1,40.85519973181926,16.236815409326454,37.82422620200103,24.794842180826763,3,0.00699886069850999
0.1,0.03,0.01,0.3,0.1,40.16036710304884,2.502987183786392,24.3038994898673,10.593515739232195,3,0.007197122083109478
0.1,0.03,0.03,0.01,0.1,39.59258818460799,23.296465750850167,23.992493170684977,84.5628559224544,3,0.007308784698706208
0.1,0.03,0.03,0.03,0.1,38.96699918387235,1.955500635193452,23.026392499023775,8.654280915052146,3,0.007677148517230358
0.1,0.03,0.03,0.1,0.1,38.380916556872634,12.915102200586357,35.72073793122174,22.08416242358474,3,0.00784846452766777
0.1,0.03,0.03,0.3,0.1,37.6746395411292,59.1612065650396,52.520503013526834,38.887820478048845,4,0.007515948096632793
0.1,0.03,0.1,0.01,0.1,37.175096741835944,11.463670618521375,34.95874155570846,21.347428215445554,2,0.007578935256338737
0.1,0.03,0.1,0.03,0.1,36.65082909660012,2.742314541171208,25.282051246946065,11.48594033909637,3,0.008493373932742156
0.1,0.03,0.1,0.1,0.1,36.070672708034735,31.10834937381777,39.581717290368466,68.10661847918301,3,0.00880941732310915
0.1,0.03,0.1,0.3,0.1,35.49832563081285,2.3904439304988303,25.45918659329872,11.93135263657211,3,0.009020360473358085
0.1,0.03,0.3,0.01,0.1,35.22495567672751,2178.4511211399767,153.33079696047204,139.5542859430373,3,0.008976619838420033
0.1,0.03,0.3,0.03,0.1,34.88235785885088,16.890470607355013,38.32877690004723,24.715474581933087,3,0.009237117496546583
0.1,0.03,0.3,0.1,0.1,34.56734928116065,82.99216064430036,57.68317257134414,63.33792524289986,4,0.008808238348984906
0.1,0.03,0.3,0.3,0.1,34.1842610013646,1153.7210832287371,126.39020630919582,112.44631052840505,3,0.009691171065428175
0.1,0.1,0.01,0.01,0.1,33.94673053205966,26.26441831910565,25.01814526520526,89.37771893164309,3,0.009718186319390493
0.1,0.1,0.01,0.03,0.1,33.70260977612462,12.203967200518843,35.278000481009705,21.71420410270344,3,0.009797525730402837
0.1,0.1,0.01,0.1,0.1,33.38767934795143,1.758699514967337,24.852782383398253,11.051746809551581,3,0.009891466652307696
0.1,0.1,0.01,0.3,0.1,32.8402592821842,8.63937538555602,32.550880814685215,26.348046505255205,4,0.010093605590040682
0.1,0.1,0.03,0.01,0.1,32.613574249618786,16.09149785505603,38.57424950831373,38.11773758191534,4,0.010400552310906534
0.1,0.1,0.03,0.03,0.1,32.39652566808848,48.37258817939968,49.61590340345139,36.10298793031143,4,0.010548126383182862
0.1,0.1,0.03,0.1,0.1,32.098594965529955,5256.4115071261895,56.079627482351405,509.32361186804366,5,0.010568770117624037
0.1,0.1,0.03,0.3,0.1,31.590717077958775,45.424842950458526,49.58476509793324,50.59828109072065,4,0.011154979605900145
0.1,0.1,0.1,0.01,0.1,31.46343004669675,92.77935676851959,60.994711394677175,47.01306201025152,4,0.011141493971737358
0.1,0.1,0.1,0.03,0.1,31.31860444677067,38.3835770826578,48.033875400292146,34.20246201001581,4,0.010983578480114654
0.1,0.1,0.1,0.1,0.1,31.091935899873096,19.811194434763323,39.64626406927857,37.729767135451496,4,0.011326686196842696
0.1,0.1,0.1,0.3,0.1,30.672357699988915,891.7640679654043,116.70467896851062,102.80453784789151,4,0.011150557099450866
0.1,0.1,0.3,0.01,0.1,30.72095365798159,17.939934198999296,39.14520752542035,28.506589463945993,4,0.010826375866941717
0.1,0.1,0.3,0.03,0.1,30.73838032963691,28.080075581588726,44.179748212501984,29.522438942219765,4,0.011830494452475901
0.1,0.1,0.3,0.1,0.1,30.67908094656334,24.458418559929957,42.61859353724722,28.368204401619515,3,0.011843946233410466
0.1,0.1,0.3,0.3,0.1,30.46544603046836,41.97263504445212,48.19619832002428,34.38435497693979,4,0.012485506189129227
0.1,0.3,0.01,0.01,0.1,31.361618967901396,28.592480523247644,43.168989598927595,29.734636123287995,4,0.011932581884505217
0.1,0.3,0.01,0.03,0.1,32.133744144206695,36.04410504224793,46.010667905271276,32.04130548991256,4,0.011704062820387441
0.1,0.3,0.01,0.1,0.1,32.65715252118607,62.912256950160256,53.03647080833697,53.87306983050502,4,0.009233704886344278
0.1,0.3,0.01,0.3,0.1,32.64119012589973,14.98776719149032,37.58466688061252,23.762169218453693,4,0.011158544504263249
0.1,0.3,0.03,0.01,0.1,33.49189030811191,56.636787892307304,51.905575061827264,37.4447529070092,4,0.01113364305010258
0.1,0.3,0.03,0.03,0.1,34.33212868775031,46.68481200264186,49.951930895832966,40.06594545490896,4,0.010777224283740155
0.1,0.3,0.03,0.1,0.1,34.94474749642524,36.47102040002218,46.065043999488616,44.99269379385285,4,0.010602698238816485
0.1,0.3,0.03,0.3,0.1,35.03619538316541,31.351063415265372,44.531749516356086,30.7113821405761,3,0.00990740445988085
0.1,0.3,0.1,0.01,0.1,36.03161296711596,106.34653023295424,62.34719387500035,48.78769782662647,4,0.009175988502965748
0.1,0.3,0.1,0.03,0.1,36.94847877936306,22.808651283601638,42.02962955783587,28.16255433806441,3,0.008760037577843383
0.1,0.3,0.1,0.1,0.1,37.710481094832005,45.25309696767709,49.28682380548719,38.772911327285655,4,0.00930865113880242
0.1,0.3,0.1,0.3,0.1,37.900435998073945,77.67959437480594,57.33880791691083,43.45787716227444,4,0.009068581651036894
0.1,0.3,0.3,0.01,0.1,39.032088537825565,49.12253379871421,49.27390797288767,47.118181439437926,4,0.00867872767834857
0.1,0.3,0.3,0.03,0.1,40.06666773403036,92.33053691073448,60.23744317863128,67.86595672911454,4,0.008009874665236474
0.1,0.3,0.3,0.1,0.1,40.89031671235825,9.654034557839784,33.90687078028271,20.052785696230814,3,0.007939176032101286
0.1,0.3,0.3,0.3,0.1,41.19988474737231,55.02617642456786,53.518932883629176,39.97476024751502,4,0.007508385508803244
0.3,0.01,0.01,0.01,0.1,38.77992316193402,79.42321150727754,35.04313426852532,128.43037268485574,3,0.00918247187838584
0.3,0.01,0.01,0.03,0.1,36.443977165095426,14.800892381038855,37.217689129583825,23.05747646876768,3,0.015300411487055045
0.3,0.01,0.01,0.1,0.1,34.07173866174963,5115.2711263388865,203.02662649616485,188.673591431057,3,0.018976889367451334
0.3,0.01,0.01,0.3,0.1,31.680375525726376,8423.544041800333,238.39625494674135,223.88922674850153,3,0.02108939458112883
0.3,0.01,0.03,0.01,0.1,29.375639174573195,41.42481729972104,28.832104393134877,105.28013135008054,3,0.023454846454247426
0.3,0.01,0.03,0.03,0.1,27.330299900125045,18.883202774374134,37.23953653426158,53.19980445252181,4,0.024631176034550267
0.3,0.01,0.03,0.1,0.1,25.197818448608587,11.602992255736178,35.998627154143506,29.296960122152896,4,0.02720857345955434
0.3,0.01,0.03,0.3,0.1,23.084514165975516,101.70674450464392,62.557976461289556,47.76624668710746,4,0.02981486928846558
0.3,0.01,0.1,0.01,0.1,21.072909637458473,2.2423529097719217,26.207833400656803,11.88427360372284,3,0.0344638773395435
0.3,0.01,0.1,0.03,0.1,19.13404791080282,9.915754548419768,32.863316346287874,20.883389947285217,3,0.03728294916846107
0.3,0.01,0.1,0.1,0.1,17.22835807559328,48.481165485402755,46.212540615638176,68.01924646287284,4,0.04163631638209474
0.3,0.01,0.1,0.3,0.1,15.277103607469945,25.8741948319597,43.31189485833438,28.771274793645688,3,0.04983271150084903
0.3,0.01,0.3,0.01,0.1,14.080791565827885,20.232361563032384,41.27875732207648,26.56067079782499,3,0.05405122425446804
